work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Machine Learning Engineer,186000.0,USD,186000.0,US,0,US,M
2023,SE,FT,Research Scientist,247600.0,USD,247600.0,US,0,US,L
2023,SE,FT,Research Scientist,127300.0,USD,127300.0,US,0,US,L
2023,MI,FT,Data Analyst,85000.0,USD,85000.0,US,0,US,M
2023,MI,FT,Data Analyst,58500.0,USD,58500.0,US,0,US,M
2023,EN,FT,Data Analyst,48000.0,GBP,59059.0,US,0,US,M
2023,EN,FT,Data Analyst,39000.0,GBP,47985.0,US,0,US,M
2023,SE,FT,Data Analyst,93918.0,USD,93918.0,US,0,US,M
2023,SE,FT,Data Analyst,51962.0,USD,51962.0,US,0,US,M
2023,MI,FT,Business Intelligence Manager,120000.0,USD,120000.0,US,0,US,M
2023,MI,FT,Business Intelligence Manager,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Data Scientist,205670.0,USD,205670.0,NZ,0,NZ,M
2023,SE,FT,Data Scientist,124233.0,USD,124233.0,NZ,0,NZ,M
2023,SE,FT,Data Engineer,173000.0,USD,173000.0,US,0,US,M
2023,SE,FT,Data Engineer,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,ML Engineer,291500.0,USD,291500.0,US,0,US,M
2023,SE,FT,ML Engineer,180200.0,USD,180200.0,US,0,US,M
2023,EN,FT,Data Analyst,23000.0,GBP,28299.0,GB,0,GB,M
2023,EN,FT,Data Analyst,23000.0,GBP,28299.0,GB,0,GB,M
2023,SE,FT,Data Scientist,185000.0,USD,185000.0,CA,0,CA,M
2023,SE,FT,Data Scientist,152000.0,USD,152000.0,CA,0,CA,M
2023,SE,FT,Machine Learning Engineer,255800.0,USD,255800.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170600.0,USD,170600.0,US,0,US,M
2023,SE,FT,Data Engineer,146850.0,USD,146850.0,US,0,US,M
2023,SE,FT,Data Engineer,106800.0,USD,106800.0,US,0,US,M
2023,MI,FT,Data Engineer,200000.0,USD,200000.0,US,0,US,M
2023,MI,FT,Data Engineer,117000.0,USD,117000.0,US,0,US,M
2023,MI,FT,Data Manager,151700.0,USD,151700.0,US,0,US,L
2023,MI,FT,Data Manager,63000.0,USD,63000.0,US,0,US,L
2023,EN,FT,Analytics Engineer,43000.0,USD,43000.0,HU,0,HU,L
2023,SE,FT,Data Scientist,239900.0,USD,239900.0,US,100,US,M
2023,SE,FT,Data Scientist,159900.0,USD,159900.0,US,100,US,M
2023,EN,FT,Data Analyst,162240.0,USD,162240.0,US,0,US,M
2023,EN,FT,Data Analyst,47840.0,USD,47840.0,US,0,US,M
2023,SE,FT,Data Engineer,130410.0,USD,130410.0,US,0,US,M
2023,SE,FT,Data Engineer,92000.0,USD,92000.0,US,0,US,M
2023,SE,FT,Data Science,270250.0,USD,270250.0,US,0,US,M
2023,SE,FT,Data Science,144000.0,USD,144000.0,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,176875.0,USD,176875.0,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,84750.0,USD,84750.0,US,0,US,M
2023,MI,FT,Data Analyst,92000.0,USD,92000.0,US,0,US,M
2023,MI,FT,Data Analyst,69000.0,USD,69000.0,US,0,US,M
2023,SE,FT,Research Engineer,184800.0,USD,184800.0,US,0,US,M
2023,SE,FT,Research Engineer,107100.0,USD,107100.0,US,0,US,M
2023,SE,FT,Data Engineer,130410.0,USD,130410.0,US,0,US,M
2023,SE,FT,Data Engineer,92000.0,USD,92000.0,US,0,US,M
2023,SE,FT,Data Engineer,333500.0,USD,333500.0,US,0,US,M
2023,SE,FT,Data Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Applied Scientist,257400.0,USD,257400.0,US,0,US,M
2023,SE,FT,Applied Scientist,138600.0,USD,138600.0,US,0,US,M
2023,MI,FT,Data Analytics Manager,242100.0,USD,242100.0,US,0,US,M
2023,MI,FT,Data Analytics Manager,116200.0,USD,116200.0,US,0,US,M
2023,SE,FT,Research Analyst,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Research Analyst,210000.0,USD,210000.0,US,0,US,M
2023,SE,FT,Data Engineer,114300.0,USD,114300.0,US,0,US,M
2023,SE,FT,Data Engineer,89600.0,USD,89600.0,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,85000.0,USD,85000.0,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,65000.0,USD,65000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,266875.0,USD,266875.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,128250.0,USD,128250.0,US,0,US,M
2023,MI,FT,Data Science,280000.0,USD,280000.0,US,0,US,M
2023,MI,FT,Data Science,200000.0,USD,200000.0,US,0,US,M
2023,MI,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2023,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Engineer,178492.0,USD,178492.0,US,100,US,M
2023,SE,FT,Data Engineer,89246.0,USD,89246.0,US,100,US,M
2023,SE,FT,Data Engineer,245000.0,USD,245000.0,US,100,US,M
2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2023,SE,FT,Analytics Engineer,155000.0,USD,155000.0,US,0,US,M
2023,SE,FT,Analytics Engineer,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,165000.0,USD,165000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,130000.0,USD,130000.0,US,100,US,M
2023,SE,FT,Research Scientist,247600.0,USD,247600.0,US,0,US,L
2023,SE,FT,Research Scientist,127300.0,USD,127300.0,US,0,US,L
2023,SE,FT,Data Scientist,280889.0,USD,280889.0,US,0,US,M
2023,SE,FT,Data Scientist,187259.0,USD,187259.0,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,130000.0,USD,130000.0,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,120000.0,USD,120000.0,US,100,US,M
2023,MI,FT,Data Engineer,185000.0,USD,185000.0,US,100,US,M
2023,MI,FT,Data Engineer,125000.0,USD,125000.0,US,100,US,M
2023,SE,FT,Data Engineer,196900.0,USD,196900.0,US,100,US,M
2023,SE,FT,Data Engineer,186700.0,USD,186700.0,US,100,US,M
2023,EN,FT,Data Analyst,75065.0,USD,75065.0,US,100,US,M
2023,EN,FT,Data Analyst,41419.0,USD,41419.0,US,100,US,M
2023,SE,FT,Data Scientist,260000.0,USD,260000.0,US,0,US,M
2023,SE,FT,Data Scientist,192000.0,USD,192000.0,US,0,US,M
2023,MI,FT,Data Engineer,205600.0,USD,205600.0,US,0,US,L
2023,MI,FT,Data Engineer,105700.0,USD,105700.0,US,0,US,L
2023,MI,FT,Data Analyst,75000.0,USD,75000.0,US,0,US,M
2023,MI,FT,Data Analyst,65000.0,USD,65000.0,US,0,US,M
2023,SE,FT,Prompt Engineer,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Prompt Engineer,140000.0,USD,140000.0,US,0,US,M
2023,EN,FT,Data Manager,149800.0,USD,149800.0,US,0,US,M
2023,EN,FT,Data Manager,85600.0,USD,85600.0,US,0,US,M
2023,SE,FT,Data Scientist,218000.0,USD,218000.0,US,0,US,M
2023,SE,FT,Data Scientist,152600.0,USD,152600.0,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,185000.0,USD,185000.0,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,165000.0,USD,165000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,224880.0,USD,224880.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,121500.0,USD,121500.0,US,0,US,M
2023,SE,FT,Data Analyst,129000.0,USD,129000.0,US,0,US,M
2023,SE,FT,Data Analyst,46200.0,USD,46200.0,US,0,US,M
2023,SE,FT,Data Scientist,272400.0,USD,272400.0,US,0,US,M
2023,SE,FT,Data Scientist,155600.0,USD,155600.0,US,0,US,M
2023,MI,FT,Machine Learning Scientist,750000.0,USD,750000.0,US,0,US,M
2023,MI,FT,Machine Learning Scientist,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Analyst,93918.0,USD,93918.0,US,0,US,M
2023,SE,FT,Data Analyst,51962.0,USD,51962.0,US,0,US,M
2023,EN,FT,Data Analyst,115000.0,USD,115000.0,US,0,US,M
2023,EN,FT,Data Analyst,95000.0,USD,95000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,750000.0,USD,750000.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Computer Vision Engineer,351000.0,USD,351000.0,US,0,US,M
2023,SE,FT,Computer Vision Engineer,171000.0,USD,171000.0,US,0,US,M
2023,SE,FT,Data Science Lead,272000.0,USD,272000.0,US,0,US,M
2023,SE,FT,Data Science Lead,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Scientist,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Data Scientist,158000.0,USD,158000.0,US,0,US,M
2023,SE,FT,Data Analyst,135000.0,USD,135000.0,US,100,US,M
2023,SE,FT,Data Analyst,125000.0,USD,125000.0,US,100,US,M
2023,MI,FT,Data Science,110000.0,USD,110000.0,US,0,US,M
2023,MI,FT,Data Science,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,ML Engineer,270000.0,USD,270000.0,US,100,US,M
2023,SE,FT,ML Engineer,232200.0,USD,232200.0,US,100,US,M
2023,MI,FT,Data Scientist,107000.0,USD,107000.0,US,100,US,M
2023,MI,FT,Data Scientist,87300.0,USD,87300.0,US,100,US,M
2023,SE,FT,ML Engineer,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,ML Engineer,140000.0,USD,140000.0,US,0,US,M
2023,MI,FT,Data Analyst,85000.0,USD,85000.0,US,100,US,M
2023,MI,FT,Data Analyst,61800.0,USD,61800.0,US,100,US,M
2023,SE,FT,Data Engineer,300000.0,USD,300000.0,US,100,US,M
2023,SE,FT,Data Engineer,195000.0,USD,195000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2023,MI,FT,Data Analyst,107500.0,USD,107500.0,US,0,US,M
2023,MI,FT,Data Analyst,96750.0,USD,96750.0,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,153800.0,USD,153800.0,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,96000.0,USD,96000.0,US,100,US,M
2023,SE,FT,Data Scientist,204500.0,USD,204500.0,US,0,US,M
2023,SE,FT,Data Scientist,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Engineer,190100.0,USD,190100.0,US,100,US,M
2023,SE,FT,Data Engineer,131414.0,USD,131414.0,US,100,US,M
2023,SE,FT,Research Scientist,195500.0,USD,195500.0,US,100,US,M
2023,SE,FT,Research Scientist,141300.0,USD,141300.0,US,100,US,M
2023,SE,FT,Research Scientist,165500.0,USD,165500.0,US,100,US,M
2023,SE,FT,Research Scientist,119600.0,USD,119600.0,US,100,US,M
2023,SE,FT,Research Scientist,235000.0,USD,235000.0,US,100,US,M
2023,SE,FT,Research Scientist,169900.0,USD,169900.0,US,100,US,M
2023,MI,FT,Data Science,235000.0,USD,235000.0,US,100,US,M
2023,MI,FT,Data Science,169900.0,USD,169900.0,US,100,US,M
2023,SE,FT,Machine Learning Scientist,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Machine Learning Scientist,135000.0,USD,135000.0,US,0,US,M
2023,SE,FT,Data Analyst,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Data Analyst,151800.0,USD,151800.0,US,100,US,M
2023,SE,FT,Data Analyst,210000.0,USD,210000.0,US,100,US,M
2023,SE,FT,Data Analyst,151800.0,USD,151800.0,US,100,US,M
2023,SE,FT,Analytics Engineer,215500.0,USD,215500.0,US,100,US,M
2023,SE,FT,Analytics Engineer,155800.0,USD,155800.0,US,100,US,M
2023,SE,FT,Data Scientist,305600.0,USD,305600.0,US,0,US,M
2023,SE,FT,Data Scientist,188200.0,USD,188200.0,US,0,US,M
2023,SE,FT,Data Engineer,180500.0,USD,180500.0,US,0,US,M
2023,SE,FT,Data Engineer,96200.0,USD,96200.0,US,0,US,M
2023,SE,FT,Data Engineer,166000.0,USD,166000.0,US,0,US,M
2023,SE,FT,Data Engineer,73100.0,USD,73100.0,US,0,US,M
2023,EN,FT,Data Analyst,75000.0,USD,75000.0,US,0,US,M
2023,EN,FT,Data Analyst,47500.0,USD,47500.0,US,0,US,M
2023,SE,FT,Data Scientist,201700.0,USD,201700.0,US,0,US,M
2023,SE,FT,Data Scientist,146600.0,USD,146600.0,US,0,US,M
2023,MI,FT,Data Engineer,133000.0,USD,133000.0,US,0,US,M
2023,MI,FT,Data Engineer,58400.0,USD,58400.0,US,0,US,M
2023,SE,FT,AI Product Manager,120000.0,USD,120000.0,IN,50,IN,L
2023,SE,FT,Data Manager,144300.0,USD,144300.0,US,100,US,M
2023,SE,FT,Data Manager,104800.0,USD,104800.0,US,100,US,M
2023,SE,FT,Data Analytics Lead,115920.0,USD,115920.0,US,0,US,M
2023,SE,FT,Data Analytics Lead,84000.0,USD,84000.0,US,0,US,M
2023,SE,FT,Data Analyst,146850.0,USD,146850.0,US,0,US,M
2023,SE,FT,Data Analyst,106800.0,USD,106800.0,US,0,US,M
2023,EN,FT,Data Engineer,75000.0,GBP,92280.0,GB,0,GB,M
2023,EN,FT,Data Engineer,65000.0,GBP,79976.0,GB,0,GB,M
2023,MI,FT,Data Analyst,133000.0,USD,133000.0,US,0,US,M
2023,MI,FT,Data Analyst,58300.0,USD,58300.0,US,0,US,M
2023,SE,FT,Data Science,137300.0,USD,137300.0,US,0,US,M
2023,SE,FT,Data Science,59200.0,USD,59200.0,US,0,US,M
2023,MI,FT,Data Engineer,165000.0,USD,165000.0,US,0,US,M
2023,MI,FT,Data Engineer,147500.0,USD,147500.0,US,0,US,M
2023,SE,FT,Data Scientist,130410.0,USD,130410.0,US,0,US,M
2023,SE,FT,Data Scientist,92000.0,USD,92000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,156150.0,USD,156150.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,113400.0,USD,113400.0,US,100,US,M
2023,SE,FT,Data Scientist,226000.0,USD,226000.0,US,100,US,M
2023,SE,FT,Data Scientist,211000.0,USD,211000.0,US,100,US,M
2023,SE,FT,Data Scientist,197500.0,USD,197500.0,US,0,US,M
2023,SE,FT,Data Scientist,132500.0,USD,132500.0,US,0,US,M
2023,MI,FT,Data Analyst,109000.0,USD,109000.0,US,0,US,M
2023,MI,FT,Data Analyst,62000.0,USD,62000.0,US,0,US,M
2023,SE,FT,Data Engineer,110000.0,USD,110000.0,US,0,US,M
2023,SE,FT,Data Engineer,70000.0,USD,70000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,MI,FT,Data Engineer,179000.0,USD,179000.0,US,0,US,M
2023,MI,FT,Data Engineer,112000.0,USD,112000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Data Engineer,151250.0,USD,151250.0,US,100,US,M
2023,SE,FT,Data Engineer,96800.0,USD,96800.0,US,100,US,M
2023,MI,FT,Data Specialist,109000.0,USD,109000.0,US,0,US,M
2023,MI,FT,Data Specialist,62000.0,USD,62000.0,US,0,US,M
2023,MI,FT,Data Scientist,162000.0,USD,162000.0,US,0,US,M
2023,MI,FT,Data Scientist,108000.0,USD,108000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,189000.0,USD,189000.0,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,118100.0,USD,118100.0,US,100,US,M
2023,EN,FT,Machine Learning Engineer,126000.0,USD,126000.0,US,100,US,M
2023,EN,FT,Machine Learning Engineer,93000.0,USD,93000.0,US,100,US,M
2023,SE,FT,Data Science,160000.0,USD,160000.0,US,100,US,M
2023,SE,FT,Data Science,150000.0,USD,150000.0,US,100,US,M
2023,EX,FT,Director of Data Science,237500.0,USD,237500.0,US,0,US,M
2023,EX,FT,Director of Data Science,157500.0,USD,157500.0,US,0,US,M
2023,SE,FT,Data Science,145000.0,USD,145000.0,US,0,US,M
2023,SE,FT,Data Science,115000.0,USD,115000.0,US,0,US,M
2023,SE,FT,Data Scientist,140000.0,USD,140000.0,US,0,US,M
2023,SE,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Data Analyst,89000.0,USD,89000.0,US,0,US,M
2023,SE,FT,Data Analyst,76000.0,USD,76000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000.0,USD,238000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000.0,USD,176000.0,US,0,US,M
2023,SE,FT,Data Architect,263100.0,USD,263100.0,US,0,US,M
2023,SE,FT,Data Architect,126300.0,USD,126300.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,319000.0,USD,319000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,221000.0,USD,221000.0,US,0,US,M
2023,SE,FT,Data Engineer,200000.0,USD,200000.0,US,0,US,M
2023,SE,FT,Data Engineer,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,Data Engineer,220000.0,USD,220000.0,CA,100,CA,M
2023,MI,FT,Data Engineer,190000.0,USD,190000.0,CA,100,CA,M
2023,MI,FT,Data Product Owner,70000.0,GBP,86128.0,GB,0,GB,M
2023,MI,FT,Data Product Owner,45454.0,GBP,55926.0,GB,0,GB,M
2023,SE,FT,Data Analyst,116700.0,USD,116700.0,US,0,US,M
2023,SE,FT,Data Analyst,93400.0,USD,93400.0,US,0,US,M
2023,MI,FT,Data Developer,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Data Developer,95000.0,USD,95000.0,US,0,US,M
2023,SE,FT,Data Engineer,151000.0,USD,151000.0,CA,100,CA,M
2023,SE,FT,Data Engineer,95000.0,USD,95000.0,CA,100,CA,M
2023,SE,FT,Machine Learning Infrastructure Engineer,247000.0,USD,247000.0,US,100,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,152000.0,USD,152000.0,US,100,US,M
2023,SE,FT,Data Scientist,268000.0,USD,268000.0,US,0,US,M
2023,SE,FT,Data Scientist,137500.0,USD,137500.0,US,0,US,M
2023,SE,FT,Research Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Research Engineer,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Data Engineer,187100.0,USD,187100.0,US,0,US,M
2023,SE,FT,Data Engineer,107600.0,USD,107600.0,US,0,US,M
2023,SE,FT,Data Scientist,184800.0,USD,184800.0,US,0,US,M
2023,SE,FT,Data Scientist,161900.0,USD,161900.0,US,0,US,M
2023,SE,FT,Data Scientist,212000.0,USD,212000.0,US,0,US,M
2023,SE,FT,Data Scientist,93300.0,USD,93300.0,US,0,US,M
2023,SE,FT,Data Architect,184000.0,USD,184000.0,US,0,US,M
2023,SE,FT,Data Architect,96000.0,USD,96000.0,US,0,US,M
2023,MI,FT,Data Engineer,127900.0,USD,127900.0,CA,0,CA,M
2023,MI,FT,Data Engineer,85300.0,USD,85300.0,CA,0,CA,M
2023,MI,FT,Analytics Engineer,204000.0,USD,204000.0,US,0,US,M
2023,MI,FT,Analytics Engineer,112500.0,USD,112500.0,US,0,US,M
2023,MI,FT,Data Scientist,166000.0,USD,166000.0,US,0,US,M
2023,MI,FT,Data Scientist,73100.0,USD,73100.0,US,0,US,M
2023,SE,FT,Data Product Manager,220000.0,USD,220000.0,US,0,US,M
2023,SE,FT,Data Product Manager,137500.0,USD,137500.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,204500.0,USD,204500.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Scientist,170000.0,USD,170000.0,US,100,US,M
2023,SE,FT,Data Scientist,140000.0,USD,140000.0,US,100,US,M
2023,MI,FT,Research Engineer,150000.0,USD,150000.0,US,0,US,M
2023,MI,FT,Research Engineer,80000.0,USD,80000.0,US,0,US,M
2023,SE,FT,Data Lead,175000.0,USD,175000.0,CA,100,CA,M
2023,SE,FT,Data Lead,150000.0,USD,150000.0,CA,100,CA,M
2023,SE,FT,Data Analyst,116000.0,USD,116000.0,US,0,US,M
2023,SE,FT,Data Analyst,110000.0,USD,110000.0,US,0,US,M
2023,EN,FT,Data Analyst,132000.0,USD,132000.0,US,0,US,M
2023,EN,FT,Data Analyst,104000.0,USD,104000.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,175000.0,USD,175000.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,141000.0,USD,141000.0,US,100,US,M
2023,SE,FT,Data Product Manager,198000.0,USD,198000.0,US,100,US,M
2023,SE,FT,Data Product Manager,151000.0,USD,151000.0,US,100,US,M
2023,EN,FT,Data Analyst,104000.0,USD,104000.0,US,0,US,M
2023,EN,FT,Data Analyst,83000.0,USD,83000.0,US,0,US,M
2023,EN,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2023,EN,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,M
2023,MI,FT,Data Scientist,204500.0,USD,204500.0,US,0,US,M
2023,MI,FT,Data Scientist,142200.0,USD,142200.0,US,0,US,M
2023,SE,FT,Data Engineer,185000.0,USD,185000.0,US,0,US,M
2023,SE,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2023,SE,FT,Data Scientist,250000.0,USD,250000.0,US,0,US,M
2023,SE,FT,Data Scientist,125000.0,USD,125000.0,US,0,US,M
2023,SE,FT,Data Scientist,100000.0,USD,100000.0,US,0,US,M
2023,SE,FT,Data Scientist,81500.0,USD,81500.0,US,0,US,M
2023,SE,FT,Data Analyst,192000.0,USD,192000.0,US,100,US,M
2023,SE,FT,Data Analyst,120500.0,USD,120500.0,US,100,US,M
2023,SE,FT,Data Engineer,247300.0,USD,247300.0,US,0,US,M
2023,SE,FT,Data Engineer,139700.0,USD,139700.0,US,0,US,M
2023,SE,FT,Data Scientist,60000.0,EUR,64781.0,ES,0,ES,M
2023,SE,FT,Data Scientist,38000.0,EUR,41027.0,ES,0,ES,M
2023,EX,FT,Data Science,218000.0,USD,218000.0,US,0,US,M
2023,EX,FT,Data Science,168000.0,USD,168000.0,US,0,US,M
2023,MI,FT,Data Scientist,119200.0,USD,119200.0,US,100,US,M
2023,MI,FT,Data Scientist,86600.0,USD,86600.0,US,100,US,M
2023,SE,FT,Machine Learning Engineer,184800.0,USD,184800.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,161900.0,USD,161900.0,US,0,US,M
2023,MI,FT,Data Engineer,128600.0,USD,128600.0,US,0,US,M
2023,MI,FT,Data Engineer,100000.0,USD,100000.0,US,0,US,M
2023,EN,FT,Machine Learning Engineer,162240.0,USD,162240.0,US,0,US,M
2023,EN,FT,Machine Learning Engineer,47840.0,USD,47840.0,US,0,US,M
2023,SE,FT,Data Scientist,205500.0,USD,205500.0,US,0,US,M
2023,SE,FT,Data Scientist,128500.0,USD,128500.0,US,0,US,M
2023,SE,FT,Data Architect,164000.0,USD,164000.0,US,0,US,M
2023,SE,FT,Data Architect,117000.0,USD,117000.0,US,0,US,M
2023,SE,FT,AI Engineer,142352.0,USD,142352.0,US,0,US,M
2023,SE,FT,AI Engineer,95325.0,USD,95325.0,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,38393.0,GBP,47238.0,GB,0,GB,M
2023,MI,FT,Business Intelligence Engineer,34160.0,GBP,42030.0,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,247500.0,USD,247500.0,US,0,US,M
2023,MI,FT,Machine Learning Engineer,172200.0,USD,172200.0,US,0,US,M
2023,EN,FT,Data Analyst,38393.0,GBP,47238.0,AU,0,AU,M
2023,EN,FT,Data Analyst,34160.0,GBP,42030.0,AU,0,AU,M
2023,SE,FT,Business Intelligence Analyst,50000.0,GBP,61520.0,GB,0,GB,M
2023,SE,FT,Business Intelligence Analyst,33000.0,GBP,40603.0,GB,0,GB,M
2023,MI,FT,Data Analyst,134000.0,USD,134000.0,US,100,US,M
2023,MI,FT,Data Analyst,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Data Engineer,204000.0,USD,204000.0,US,0,US,M
2023,SE,FT,Data Engineer,163200.0,USD,163200.0,US,0,US,M
2023,SE,FT,Data Architect,168000.0,USD,168000.0,US,100,US,M
2023,SE,FT,Data Architect,143000.0,USD,143000.0,US,100,US,M
2023,SE,FT,Data Scientist,142352.0,USD,142352.0,US,0,US,M
2023,SE,FT,Data Scientist,95325.0,USD,95325.0,US,0,US,M
2023,SE,FT,Data Analyst,105000.0,USD,105000.0,US,100,US,M
2023,SE,FT,Data Analyst,100000.0,USD,100000.0,US,100,US,M
2023,MI,FT,Data Engineer,179000.0,USD,179000.0,US,0,US,M
2023,MI,FT,Data Engineer,112000.0,USD,112000.0,US,0,US,M
2023,SE,FT,Data Integration Engineer,150000.0,USD,150000.0,US,0,US,M
2023,SE,FT,Data Integration Engineer,125000.0,USD,125000.0,US,0,US,M
2023,EN,FT,Research Analyst,131000.0,USD,131000.0,US,0,US,L
2023,EN,FT,Research Analyst,54400.0,USD,54400.0,US,0,US,L
2023,EN,FT,Data Management Analyst,120000.0,USD,120000.0,US,0,US,M
2023,EN,FT,Data Management Analyst,50000.0,USD,50000.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,SE,FT,Data Engineer,120000.0,USD,120000.0,US,0,US,M
2023,SE,FT,Data Scientist,359170.0,USD,359170.0,US,0,US,M
2023,SE,FT,Data Scientist,295490.0,USD,295490.0,US,0,US,M
2023,EN,FT,Data Analyst,102000.0,USD,102000.0,US,100,US,M
2023,EN,FT,Data Analyst,92000.0,USD,92000.0,US,100,US,M
2023,EN,FT,Business Intelligence Analyst,132567.0,USD,132567.0,US,0,US,M
2023,EN,FT,Business Intelligence Analyst,96412.0,USD,96412.0,US,0,US,M
2023,MI,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2023,MI,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2023,SE,FT,Data Engineer,230000.0,USD,230000.0,US,0,US,M
2023,SE,FT,Data Engineer,170000.0,USD,170000.0,US,0,US,M
2023,MI,FT,Data Engineer,110000.0,USD,110000.0,US,100,US,M
2023,MI,FT,Data Engineer,90000.0,USD,90000.0,US,100,US,M
2023,SE,FT,Data Scientist,172800.0,USD,172800.0,US,100,US,M
2023,SE,FT,Data Scientist,110000.0,USD,110000.0,US,100,US,M
2023,SE,FT,Research Scientist,135842.0,USD,135842.0,US,0,US,M
2023,SE,FT,Research Scientist,98794.0,USD,98794.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,331640.0,USD,331640.0,US,0,US,M
2023,SE,FT,Machine Learning Engineer,267720.0,USD,267720.0,US,0,US,M
2023,SE,FT,Research Engineer,266450.0,USD,266450.0,US,0,US,M
2023,SE,FT,Research Engineer,177700.0,USD,177700.0,US,0,US,M
2023,EN,FT,Research Engineer,350000.0,USD,350000.0,US,0,US,M
2023,EN,FT,Research Engineer,250000.0,USD,250000.0,US,0,US,M
2023,MI,FT,ML Engineer,155000.0,USD,155000.0,US,0,US,M
