work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024.0,SE,FT,Data Analyst,100000.0,USD,100000.0,US,100,US,M
2024.0,MI,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,145125.0,USD,145125.0,US,0,US,M
2024.0,SE,FT,Data Scientist,124875.0,USD,124875.0,US,0,US,M
2024.0,SE,FT,Applied Scientist,290000.0,USD,290000.0,US,100,US,M
2024.0,SE,FT,Applied Scientist,210000.0,USD,210000.0,US,100,US,M
2024.0,MI,FT,Data Scientist,215000.0,USD,215000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,152000.0,USD,152000.0,US,0,US,M
2024.0,MI,FT,Data Analytics Consultant,123900.0,USD,123900.0,US,0,US,M
2024.0,MI,FT,Data Analytics Consultant,66100.0,USD,66100.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,182000.0,USD,182000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,164000.0,USD,164000.0,US,100,US,M
2024.0,SE,FT,Data Analyst,108334.0,USD,108334.0,US,0,US,M
2024.0,SE,FT,Data Analyst,59923.0,USD,59923.0,US,0,US,M
2024.0,SE,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,130000.0,USD,130000.0,US,0,US,M
2024.0,EX,FT,Data Science Engineer,160000.0,USD,160000.0,US,0,US,M
2024.0,EX,FT,Data Science Engineer,120000.0,USD,120000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,140000.0,USD,140000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,70000.0,USD,70000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,150800.0,USD,150800.0,US,0,US,M
2024.0,SE,FT,Data Scientist,100600.0,USD,100600.0,US,0,US,M
2024.0,SE,FT,Data Architect,276000.0,USD,276000.0,US,0,US,M
2024.0,SE,FT,Data Architect,174000.0,USD,174000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,120000.0,USD,120000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,94400.0,USD,94400.0,US,0,US,M
2024.0,MI,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,136000.0,USD,136000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,215000.0,USD,215000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,152000.0,USD,152000.0,US,0,US,M
2024.0,SE,FT,Data Analyst,140000.0,USD,140000.0,US,0,US,M
2024.0,SE,FT,Data Analyst,110000.0,USD,110000.0,US,0,US,M
2024.0,SE,FT,Business Intelligence Engineer,185000.0,USD,185000.0,US,0,US,L
2024.0,SE,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2024.0,MI,FT,Prompt Engineer,215000.0,USD,215000.0,AU,100,AU,M
2024.0,MI,FT,Prompt Engineer,200000.0,USD,200000.0,AU,100,AU,M
2024.0,EX,FT,Data Engineer,212500.0,USD,212500.0,US,0,US,M
2024.0,EX,FT,Data Engineer,163500.0,USD,163500.0,US,0,US,M
2024.0,SE,FT,Research Engineer,237650.0,USD,237650.0,US,0,US,M
2024.0,SE,FT,Research Engineer,172700.0,USD,172700.0,US,0,US,M
2024.0,SE,FT,Data Scientist,148500.0,USD,148500.0,US,100,US,M
2024.0,SE,FT,Data Scientist,103275.0,USD,103275.0,US,100,US,M
2024.0,SE,FT,Data Scientist,175000.0,USD,175000.0,US,100,US,M
2024.0,SE,FT,Data Scientist,145000.0,USD,145000.0,US,100,US,M
2024.0,EN,FT,Research Engineer,257400.0,USD,257400.0,US,0,US,M
2024.0,EN,FT,Research Engineer,193500.0,USD,193500.0,US,0,US,M
2024.0,EN,FT,Data Engineer,17598.0,USD,17598.0,MX,50,MX,L
2024.0,EN,FT,Big Data Engineer,17600.0,USD,17600.0,MX,50,MX,L
2024.0,SE,FT,Machine Learning Scientist,140000.0,USD,140000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Scientist,90000.0,USD,90000.0,US,0,US,M
2024.0,SE,FT,Research Engineer,333500.0,USD,333500.0,US,0,US,M
2024.0,SE,FT,Research Engineer,180000.0,USD,180000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,285670.0,USD,285670.0,US,100,US,M
2024.0,SE,FT,Data Scientist,207760.0,USD,207760.0,US,100,US,M
2024.0,EN,FT,Data Analyst,72128.0,EUR,80142.0,NL,0,NL,M
2024.0,EN,FT,Data Analyst,50490.0,EUR,56100.0,NL,0,NL,M
2024.0,SE,FT,Data Scientist,170800.0,USD,170800.0,US,0,US,M
2024.0,SE,FT,Data Scientist,92300.0,USD,92300.0,US,0,US,M
2024.0,SE,FT,Applied Scientist,249700.0,USD,249700.0,US,100,US,M
2024.0,SE,FT,Applied Scientist,156300.0,USD,156300.0,US,100,US,M
2024.0,SE,FT,Data Analyst,200200.0,USD,200200.0,US,0,US,M
2024.0,SE,FT,Data Analyst,111200.0,USD,111200.0,US,0,US,M
2024.0,MI,FT,Research Scientist,195200.0,USD,195200.0,US,0,US,L
2024.0,MI,FT,Research Scientist,100400.0,USD,100400.0,US,0,US,L
2024.0,SE,FT,Data Analyst,153900.0,USD,153900.0,US,0,US,M
2024.0,SE,FT,Data Analyst,85500.0,USD,85500.0,US,0,US,M
2024.0,SE,FT,Data Architect,222000.0,USD,222000.0,US,100,US,M
2024.0,SE,FT,Data Architect,132000.0,USD,132000.0,US,100,US,M
2024.0,SE,FT,Data Scientist,220000.0,USD,220000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,137500.0,USD,137500.0,US,0,US,M
2024.0,EN,FT,Research Analyst,83200.0,USD,83200.0,US,100,US,M
2024.0,EN,FT,Research Analyst,45900.0,USD,45900.0,US,100,US,M
2024.0,MI,FT,Data Scientist,179000.0,USD,179000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,112000.0,USD,112000.0,US,0,US,M
2024.0,MI,FT,AI Engineer,200000.0,USD,200000.0,US,100,US,M
2024.0,MI,FT,AI Engineer,180000.0,USD,180000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,54000.0,EUR,60000.0,FR,0,FR,M
2024.0,EN,FT,Data Analyst,50000.0,EUR,55555.0,FR,0,FR,M
2024.0,SE,FT,Data Scientist,60000.0,GBP,75000.0,GB,0,GB,M
2024.0,SE,FT,Data Scientist,40000.0,GBP,50000.0,GB,0,GB,M
2023.0,MI,FT,Prompt Engineer,56000.0,EUR,60462.0,DE,0,DE,S
2024.0,EN,FT,Research Engineer,172800.0,USD,172800.0,US,0,US,M
2024.0,EN,FT,Research Engineer,144000.0,USD,144000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,65000.0,EUR,72222.0,AT,0,AT,M
2024.0,MI,FT,Data Engineer,43000.0,EUR,47777.0,AT,0,AT,M
2024.0,SE,FT,Machine Learning Engineer,230000.0,USD,230000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,100,US,M
2024.0,SE,FT,Data Architect,363000.0,USD,363000.0,US,0,US,M
2024.0,SE,FT,Data Architect,139800.0,USD,139800.0,US,0,US,M
2024.0,MI,FT,Data Scientist,109000.0,USD,109000.0,US,100,US,M
2024.0,MI,FT,Data Scientist,93000.0,USD,93000.0,US,100,US,M
2024.0,MI,FT,Research Engineer,35000.0,EUR,38888.0,PT,0,PT,M
2024.0,MI,FT,Research Engineer,26000.0,EUR,28888.0,PT,0,PT,M
2024.0,SE,FT,Data Scientist,248600.0,USD,248600.0,US,0,US,M
2024.0,SE,FT,Data Scientist,149200.0,USD,149200.0,US,0,US,M
2024.0,SE,FT,Business Intelligence,175000.0,USD,175000.0,US,0,US,M
2024.0,SE,FT,Business Intelligence,150000.0,USD,150000.0,US,0,US,M
2024.0,SE,FT,Data Modeler,179000.0,USD,179000.0,US,0,US,M
2024.0,SE,FT,Data Modeler,112000.0,USD,112000.0,US,0,US,M
2024.0,EN,FT,Data Analyst,87999.0,USD,87999.0,US,0,US,M
2024.0,EN,FT,Data Analyst,66560.0,USD,66560.0,US,0,US,M
2024.0,SE,FT,Business Intelligence Engineer,108500.0,USD,108500.0,US,100,US,M
2024.0,SE,FT,Business Intelligence Engineer,78800.0,USD,78800.0,US,100,US,M
2024.0,MI,FT,Robotics Engineer,90000.0,USD,90000.0,US,0,US,M
2024.0,MI,FT,Robotics Engineer,70000.0,USD,70000.0,US,0,US,M
2024.0,SE,FT,Robotics Engineer,165000.0,USD,165000.0,US,0,US,M
2024.0,SE,FT,Robotics Engineer,150000.0,USD,150000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,179000.0,USD,179000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,112000.0,USD,112000.0,US,0,US,M
2024.0,SE,FT,Data Manager,131200.0,USD,131200.0,US,100,US,M
2024.0,SE,FT,Data Manager,95300.0,USD,95300.0,US,100,US,M
2024.0,SE,FT,Business Intelligence Lead,144300.0,USD,144300.0,US,100,US,M
2024.0,SE,FT,Business Intelligence Lead,104800.0,USD,104800.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,178250.0,USD,178250.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,105500.0,USD,105500.0,US,100,US,M
2024.0,SE,FT,Data Scientist,248600.0,USD,248600.0,US,0,US,M
2024.0,SE,FT,Data Scientist,149200.0,USD,149200.0,US,0,US,M
2024.0,SE,FT,Data Manager,219600.0,USD,219600.0,US,0,US,M
2024.0,SE,FT,Data Manager,125500.0,USD,125500.0,US,0,US,M
2024.0,SE,FT,Data Engineer,258500.0,USD,258500.0,US,0,US,M
2024.0,SE,FT,Data Engineer,191857.0,USD,191857.0,US,0,US,M
2024.0,MI,FT,Data Engineer,41105.0,GBP,51381.0,US,0,US,M
2024.0,MI,FT,Data Engineer,34940.0,GBP,43675.0,US,0,US,M
2024.0,SE,FT,AI Engineer,212000.0,USD,212000.0,US,0,US,M
2024.0,SE,FT,AI Engineer,93300.0,USD,93300.0,US,0,US,M
2024.0,MI,FT,Data Engineer,194000.0,USD,194000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,96000.0,USD,96000.0,US,0,US,M
2024.0,SE,FT,Data Architect,250000.0,USD,250000.0,US,100,US,M
2024.0,SE,FT,Data Architect,140000.0,USD,140000.0,US,100,US,M
2024.0,EN,FT,Data Engineer,54000.0,EUR,60000.0,LT,0,LT,M
2024.0,EN,FT,Data Engineer,45600.0,EUR,50666.0,LT,0,LT,M
2024.0,EN,FT,Data Scientist,175100.0,USD,175100.0,US,0,US,M
2024.0,EN,FT,Data Scientist,82915.0,USD,82915.0,US,0,US,M
2024.0,EN,FT,Data Scientist,162240.0,USD,162240.0,US,0,US,M
2024.0,EN,FT,Data Scientist,47840.0,USD,47840.0,US,0,US,M
2024.0,MI,FT,Data Scientist,243800.0,USD,243800.0,US,100,US,M
2024.0,MI,FT,Data Scientist,123800.0,USD,123800.0,US,100,US,M
2024.0,SE,FT,Data Engineer,237600.0,USD,237600.0,US,100,US,M
2024.0,SE,FT,Data Engineer,168600.0,USD,168600.0,US,100,US,M
2024.0,MI,FT,Business Intelligence,155000.0,USD,155000.0,US,100,US,M
2024.0,MI,FT,Business Intelligence,124000.0,USD,124000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,242000.0,USD,242000.0,CA,0,CA,M
2024.0,SE,FT,Machine Learning Engineer,215000.0,USD,215000.0,CA,0,CA,M
2024.0,SE,FT,Machine Learning Engineer,229369.0,USD,229369.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,146900.0,USD,146900.0,US,0,US,M
2024.0,SE,FT,Data Scientist,170000.0,USD,170000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,152000.0,USD,152000.0,US,0,US,M
2024.0,SE,FT,Applied Scientist,260000.0,USD,260000.0,US,0,US,L
2024.0,SE,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024.0,EX,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024.0,EX,FT,Data Scientist,125000.0,USD,125000.0,US,0,US,M
2024.0,MI,FT,Data Analyst,147000.0,USD,147000.0,US,0,US,M
2024.0,MI,FT,Data Analyst,118000.0,USD,118000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,247500.0,USD,247500.0,US,100,US,M
2024.0,SE,FT,Data Engineer,172200.0,USD,172200.0,US,100,US,M
2024.0,EN,FT,Data Analyst,101000.0,USD,101000.0,US,0,US,M
2024.0,EN,FT,Data Analyst,85000.0,USD,85000.0,US,0,US,M
2024.0,MI,FT,Data Analyst,154000.0,USD,154000.0,US,0,US,M
2024.0,MI,FT,Data Analyst,105000.0,USD,105000.0,US,0,US,M
2024.0,SE,FT,Data Operations Specialist,206500.0,USD,206500.0,US,0,US,M
2024.0,SE,FT,Data Operations Specialist,121500.0,USD,121500.0,US,0,US,M
2024.0,MI,FT,Data Analyst,72500.0,USD,72500.0,US,0,US,M
2024.0,MI,FT,Data Analyst,61000.0,USD,61000.0,US,0,US,M
2024.0,SE,FT,Research Analyst,80000.0,GBP,100000.0,GB,0,GB,M
2024.0,SE,FT,Research Analyst,70000.0,GBP,87500.0,GB,0,GB,M
2024.0,SE,FT,Data Science,288400.0,USD,288400.0,US,0,US,M
2024.0,SE,FT,Data Science,144200.0,USD,144200.0,US,0,US,M
2024.0,MI,FT,ML Engineer,530000.0,USD,530000.0,US,0,US,M
2024.0,MI,FT,ML Engineer,440000.0,USD,440000.0,US,0,US,M
2024.0,EN,FT,Machine Learning Engineer,171600.0,USD,171600.0,US,0,US,M
2024.0,EN,FT,Machine Learning Engineer,99500.0,USD,99500.0,US,0,US,M
2024.0,SE,FT,Data Analyst,175000.0,USD,175000.0,US,100,US,M
2024.0,SE,FT,Data Analyst,150000.0,USD,150000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,199700.0,USD,199700.0,US,0,US,M
2024.0,SE,FT,Data Engineer,165100.0,USD,165100.0,US,0,US,M
2024.0,EN,FT,Data Analyst,774000.0,USD,774000.0,MX,0,MX,M
2024.0,EN,FT,Data Analyst,85900.0,USD,85900.0,MX,0,MX,M
2024.0,MI,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2024.0,MI,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024.0,SE,FT,Data Engineer,313000.0,USD,313000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,135000.0,USD,135000.0,US,100,US,M
2024.0,SE,FT,Analytics Engineer,153018.0,USD,153018.0,US,0,US,M
2024.0,SE,FT,Analytics Engineer,135000.0,USD,135000.0,US,0,US,M
2024.0,MI,FT,Analytics Engineer,720000.0,USD,720000.0,US,0,US,M
2024.0,MI,FT,Analytics Engineer,170000.0,USD,170000.0,US,0,US,M
2024.0,SE,FT,Research Scientist,321000.0,USD,321000.0,US,100,US,M
2024.0,SE,FT,Research Scientist,214000.0,USD,214000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,95000.0,GBP,118750.0,GB,0,GB,M
2024.0,SE,FT,Data Engineer,50750.0,GBP,63437.0,GB,0,GB,M
2024.0,EN,FT,Data Analyst,120000.0,USD,120000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,111510.0,USD,111510.0,US,100,US,M
2024.0,SE,FT,Data Analyst,141375.0,USD,141375.0,US,100,US,M
2024.0,SE,FT,Data Analyst,111500.0,USD,111500.0,US,100,US,M
2024.0,MI,FT,AI Programmer,30000.0,USD,30000.0,BA,0,BA,S
2024.0,MI,FT,Data Analyst,75000.0,USD,75000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Scientist,250000.0,USD,250000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Scientist,125000.0,USD,125000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,83300.0,USD,83300.0,US,0,US,M
2024.0,EN,FT,Data Analyst,47500.0,USD,47500.0,US,0,US,M
2024.0,EN,FT,Data Analyst,154818.0,USD,154818.0,US,0,US,M
2024.0,EN,FT,Data Analyst,96761.0,USD,96761.0,US,0,US,M
2024.0,SE,FT,Data Architect,120000.0,GBP,150000.0,GB,0,GB,M
2024.0,SE,FT,Data Architect,90000.0,GBP,112500.0,GB,0,GB,M
2024.0,SE,FT,Machine Learning Engineer,345400.0,USD,345400.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,223700.0,USD,223700.0,US,0,US,M
2024.0,SE,FT,Data Manager,96600.0,USD,96600.0,US,0,US,M
2024.0,SE,FT,Data Manager,55200.0,USD,55200.0,US,0,US,M
2024.0,SE,FT,Data Engineer,128000.0,USD,128000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,81500.0,USD,81500.0,US,0,US,M
2024.0,SE,FT,Data Engineer,218185.0,USD,218185.0,US,100,US,M
2024.0,SE,FT,Data Engineer,158680.0,USD,158680.0,US,100,US,M
2024.0,SE,FT,Data Analyst,135000.0,USD,135000.0,US,0,US,M
2024.0,SE,FT,Data Analyst,100000.0,USD,100000.0,US,0,US,M
2024.0,MI,FT,Business Intelligence Engineer,185000.0,USD,185000.0,US,0,US,L
2024.0,MI,FT,Business Intelligence Engineer,79600.0,USD,79600.0,US,0,US,L
2024.0,SE,FT,Data Scientist,235700.0,USD,235700.0,US,0,US,M
2024.0,SE,FT,Data Scientist,124400.0,USD,124400.0,US,0,US,M
2024.0,MI,FT,Applied Scientist,222200.0,USD,222200.0,US,0,US,L
2024.0,MI,FT,Applied Scientist,136000.0,USD,136000.0,US,0,US,L
2024.0,SE,FT,Machine Learning Engineer,225000.0,USD,225000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,180000.0,USD,180000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2024.0,EX,FT,Data Science,286500.0,USD,286500.0,US,0,US,M
2024.0,EX,FT,Data Science,204000.0,USD,204000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,139000.0,USD,139000.0,US,0,US,M
2024.0,MI,FT,Data Developer,100000.0,USD,100000.0,US,0,US,M
2024.0,MI,FT,Data Developer,95000.0,USD,95000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,60000.0,USD,60000.0,BR,100,BR,M
2024.0,SE,FT,Machine Learning Engineer,54000.0,USD,54000.0,BR,100,BR,M
2024.0,SE,FT,AI Engineer,385000.0,USD,385000.0,US,0,US,M
2024.0,SE,FT,AI Engineer,310000.0,USD,310000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,207000.0,USD,207000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,149800.0,USD,149800.0,US,100,US,M
2024.0,EX,FT,Data Science,300000.0,USD,300000.0,US,100,US,M
2024.0,EX,FT,Data Science,220000.0,USD,220000.0,US,100,US,M
2024.0,SE,FT,Data Scientist,202800.0,USD,202800.0,US,100,US,M
2024.0,SE,FT,Data Scientist,115000.0,USD,115000.0,US,100,US,M
2024.0,MI,FT,Data Scientist,140400.0,USD,140400.0,US,100,US,M
2024.0,MI,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,175000.0,USD,175000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,150000.0,USD,150000.0,US,100,US,M
2024.0,MI,FT,BI Developer,168000.0,USD,168000.0,US,0,US,M
2024.0,MI,FT,BI Developer,158000.0,USD,158000.0,US,0,US,M
2024.0,SE,FT,Data Architect,165000.0,USD,165000.0,US,0,US,M
2024.0,SE,FT,Data Architect,123000.0,USD,123000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,92000.0,USD,92000.0,AR,100,AR,M
2024.0,SE,FT,Machine Learning Engineer,85000.0,USD,85000.0,AR,100,AR,M
2024.0,MI,FT,Data Scientist,170200.0,USD,170200.0,US,0,US,M
2024.0,MI,FT,Data Scientist,83900.0,USD,83900.0,US,0,US,M
2024.0,SE,FT,Data Scientist,180000.0,USD,180000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,139000.0,USD,139000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,130000.0,USD,130000.0,US,100,US,M
2024.0,MI,FT,Data Engineer,90000.0,USD,90000.0,US,100,US,M
2024.0,SE,FT,AI Engineer,210000.0,USD,210000.0,US,0,US,M
2024.0,SE,FT,AI Engineer,190000.0,USD,190000.0,US,0,US,M
2024.0,EX,FT,ETL Engineer,150000.0,USD,150000.0,US,100,US,L
2024.0,SE,FT,Data Architect,200000.0,USD,200000.0,US,0,US,M
2024.0,SE,FT,Data Architect,115000.0,USD,115000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,174500.0,USD,174500.0,US,100,US,M
2024.0,SE,FT,Data Scientist,126800.0,USD,126800.0,US,100,US,M
2024.0,MI,FT,Data Modeler,114000.0,USD,114000.0,CA,0,CA,M
2024.0,MI,FT,Data Modeler,69000.0,USD,69000.0,CA,0,CA,M
2024.0,SE,FT,Machine Learning Scientist,277000.0,USD,277000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Scientist,173000.0,USD,173000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,179000.0,USD,179000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,112000.0,USD,112000.0,US,0,US,M
2024.0,EN,FT,Data Analyst,130000.0,USD,130000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,115000.0,USD,115000.0,US,100,US,M
2024.0,SE,FT,ML Engineer,200070.0,USD,200070.0,CA,0,CA,M
2024.0,SE,FT,ML Engineer,107730.0,USD,107730.0,CA,0,CA,M
2024.0,SE,FT,Data Scientist,65000.0,GBP,81250.0,US,0,US,M
2024.0,SE,FT,Data Scientist,56000.0,GBP,70000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,240000.0,USD,240000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,130000.0,USD,130000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,230000.0,USD,230000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,165000.0,USD,165000.0,US,100,US,M
2024.0,SE,FT,Machine Learning Engineer,180000.0,USD,180000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,125000.0,USD,125000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,165000.0,USD,165000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,132000.0,USD,132000.0,US,0,US,M
2024.0,SE,FT,Robotics Software Engineer,282000.0,USD,282000.0,US,0,US,M
2024.0,SE,FT,Robotics Software Engineer,188000.0,USD,188000.0,US,0,US,M
2024.0,SE,FT,Analytics Engineer,287500.0,USD,287500.0,US,0,US,M
2024.0,SE,FT,Analytics Engineer,156000.0,USD,156000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,175000.0,USD,175000.0,US,100,US,M
2024.0,SE,FT,Data Scientist,150000.0,USD,150000.0,US,100,US,M
2024.0,MI,FT,Data Engineer,125000.0,USD,125000.0,US,0,US,M
2024.0,MI,FT,Data Engineer,89000.0,USD,89000.0,US,0,US,M
2024.0,EN,FT,Data Science,198000.0,USD,198000.0,US,0,US,M
2024.0,EN,FT,Data Science,132000.0,USD,132000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,158100.0,USD,158100.0,US,0,US,M
2024.0,MI,FT,Data Scientist,138500.0,USD,138500.0,US,0,US,M
2024.0,MI,FT,Data Scientist,220000.0,USD,220000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,179700.0,USD,179700.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,85700.0,USD,85700.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,220000.0,USD,220000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,137500.0,USD,137500.0,US,0,US,M
2024.0,EX,FT,Business Intelligence,150000.0,USD,150000.0,US,0,US,M
2024.0,EX,FT,Business Intelligence,120000.0,USD,120000.0,US,0,US,M
2024.0,MI,FT,Data Analyst,38400.0,EUR,42666.0,LV,0,LV,M
2024.0,MI,FT,Data Analyst,32400.0,EUR,36000.0,LV,0,LV,M
2024.0,SE,FT,Data Scientist,144300.0,USD,144300.0,US,100,US,M
2024.0,SE,FT,Data Scientist,104800.0,USD,104800.0,US,100,US,M
2024.0,EX,FT,Head of Data,250000.0,USD,250000.0,US,100,US,M
2024.0,EX,FT,Head of Data,215000.0,USD,215000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,150000.0,USD,150000.0,US,100,US,M
2024.0,EN,FT,Data Analyst,110000.0,USD,110000.0,US,100,US,M
2024.0,MI,FT,Data Scientist,110000.0,USD,110000.0,US,100,US,M
2024.0,MI,FT,Data Scientist,90000.0,USD,90000.0,US,100,US,M
2024.0,MI,FT,Machine Learning Engineer,200000.0,USD,200000.0,US,0,US,M
2024.0,MI,FT,Machine Learning Engineer,140000.0,USD,140000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Scientist,196350.0,USD,196350.0,US,100,US,M
2024.0,SE,FT,Machine Learning Scientist,127500.0,USD,127500.0,US,100,US,M
2024.0,SE,FT,Data Manager,219600.0,USD,219600.0,US,0,US,M
2024.0,SE,FT,Data Manager,125500.0,USD,125500.0,US,0,US,M
2024.0,MI,FT,AI Product Manager,212000.0,USD,212000.0,US,0,US,M
2024.0,MI,FT,AI Product Manager,93300.0,USD,93300.0,US,0,US,M
2024.0,MI,FT,Data Engineer,140900.0,USD,140900.0,US,100,US,M
2024.0,MI,FT,Data Engineer,104100.0,USD,104100.0,US,100,US,M
2024.0,SE,FT,Data Scientist,193000.0,USD,193000.0,US,0,US,M
2024.0,SE,FT,Data Scientist,147645.0,USD,147645.0,US,0,US,M
2024.0,MI,FT,Data Scientist,207000.0,USD,207000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,150000.0,USD,150000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,150000.0,USD,150000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,120000.0,USD,120000.0,US,100,US,M
2024.0,SE,FT,Research Scientist,180000.0,USD,180000.0,US,0,US,M
2024.0,SE,FT,Research Scientist,148000.0,USD,148000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,160000.0,USD,160000.0,US,0,US,M
2024.0,MI,FT,Data Scientist,120000.0,USD,120000.0,US,0,US,M
2024.0,EX,FT,Data Engineer,204500.0,USD,204500.0,US,0,US,M
2024.0,EX,FT,Data Engineer,130000.0,USD,130000.0,US,0,US,M
2024.0,MI,FT,Robotics Software Engineer,207000.0,USD,207000.0,US,0,US,M
2024.0,MI,FT,Robotics Software Engineer,138000.0,USD,138000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,173000.0,USD,173000.0,US,100,US,M
2024.0,SE,FT,Data Engineer,138400.0,USD,138400.0,US,100,US,M
2024.0,SE,FT,Research Scientist,278700.0,USD,278700.0,US,0,US,M
2024.0,SE,FT,Research Scientist,159300.0,USD,159300.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,215000.0,USD,215000.0,US,0,US,M
2024.0,SE,FT,Machine Learning Engineer,146900.0,USD,146900.0,US,0,US,M
2024.0,SE,FT,Business Intelligence,115000.0,USD,115000.0,US,0,US,M
2024.0,SE,FT,Business Intelligence,100000.0,USD,100000.0,US,0,US,M
2024.0,SE,FT,Data Analyst,106260.0,USD,106260.0,US,0,US,M
2024.0,SE,FT,Data Analyst,82000.0,USD,82000.0,US,0,US,M
2024.0,SE,FT,Data Engineer,220000.0,USD,220000.0,US,0,US,M
